ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
3794	Achang_Longchuan	3	754	to scratch	soi³¹	to scratch	s o i ³¹	?	?	scratch (an itch against sthg.)	soi³¹  | 1170.28	Achang (Longchuan) TBL	3	CVT	s oi ³¹	444				4044	-	920
3795	Achang_Longchuan	1	753	to scratch	khʐən⁵⁵	to scratch	kʰ ʐ ə n ⁵⁵	?	?	scratch (an itch) v.	khʐən⁵⁵  | 1530.28	Achang (Longchuan) TBL	1	CCVcT	kh ʐ ə n ⁵⁵	444				4050	-	919
3796	Atsi	3	754	to scratch	sui²¹	to scratch	s u i ²¹	?	?	scratch (an itch against sthg.)	sui²¹  | 1170.30	Atsi [Zaiwa] TBL	3	CVT	s ui ²¹	444				4046	-	920
3797	Atsi	1	753	to scratch	kjin⁵¹	to scratch	k j i n ⁵¹	?	?	scratch (an itch) v.	kjin⁵¹  | 1530.30	Atsi [Zaiwa] TBL	1	CCVcT	k j i n ⁵¹	444				4052	-	919
3798	Atsi_B	1	753	to scratch	kji̱ŋ⁵¹	to scratch	k j i̱ ŋ ⁵¹	?	?	scratch	kji̱ŋ⁵¹  | 555.42	Atsi [Zaiwa] ZMYYC	1	CCVcT	k j i̱ ŋ ⁵¹	444				4041	-	919
3799	Bola	3	754	to scratch	sɔt⁵⁵	to scratch	s ɔ t ⁵⁵	?	?	scratch (an itch against sthg.)	sɔt⁵⁵  | 1170.32	Bola (Luxi) TBL	3	CVcT	s ɔ t ⁵⁵	444			to scratch // to wipe // to rease	4047	-	920
3800	Bola	1	753	to scratch	kjɔ̱n⁵⁵	to scratch	k j ɔ̱ n ⁵⁵	?	?	scratch (an itch) v.	kjɔ̱n⁵⁵  | 1530.32	Bola (Luxi) TBL	1	CCVcT	k j ɔ̱ n ⁵⁵	444				4053	-	919
3801	Burmese_ZMYYC	2	756	to scratch	phyok	to scratch	pʰ j ɔ k	?	phyo₂k	scratch	phjɔk  | 555.39	Burmese (Written) ZMYYC	2	CCVc	ph y o k	444				4042	-	922
3802	Hpun	4	755	to scratch	xᴜ̀	to scratch	x ᴜ̀	?	?	scratch (cp. Scrape w.stick)	xᴜ̀(ʔ)  | 1592.03	Hpun (Northern) EJAH-Hpun	4	CV	x ᴜ̀	444				4056	-	921
3803	Lashi	3	754	to scratch	sɿː⁵⁵	to scratch	s ɿː ⁵⁵	?	?	scratch (an itch against sthg.)	sɿː⁵⁵  | 1170.33	Leqi (Luxi) TBL	3	CVT	s ɿː ⁵⁵	444				4049	-	920
3804	Lashi	1	753	to scratch	kji̱ːn³¹	to scratch	k j i̱ː n ³¹	?	?	scratch (an itch) v.	kji̱ːn³¹  | 1530.33	Leqi (Luxi) TBL	1	CCVcT	k j i̱ː n ³¹	444				4055	-	919
3805	Maru	1	753	to scratch	kji̱ŋ³¹	to scratch	k j i̱ ŋ ³¹	?	?	scratch (an itch against sthg.)	kji̱ŋ³¹  | 1170.31	Langsu (Luxi) TBL	1	CCVcT	k j i̱ ŋ ³¹	444				4048	-	919
3806	Maru	1	753	to scratch	kji̱ŋ³¹	to scratch	k j i̱ ŋ ³¹	?	?	scratch (an itch) v.	kji̱ŋ³¹  | 1530.31	Langsu (Luxi) TBL	1	CCVcT	k j i̱ ŋ ³¹	444				4054	-	919
3807	Maru_B	1	753	to scratch	kji̱ŋ³¹	to scratch	k j i̱ ŋ ³¹	?	?	scratch	kji̱ŋ³¹  | 555.43	Maru [Langsu] ZMYYC	1	CCVcT	k j i̱ ŋ ³¹	444				4043	-	919
3808	Xiandao	4	755	to scratch	nut⁵⁵	to scratch	n u t ⁵⁵	?	?	scratch (an itch against sthg.)	nut⁵⁵  | 1170.29	Achang (Xiandao) TBL	4	CVcT	n u t ⁵⁵	444				4045	-	921
3809	Xiandao	1	753	to scratch	khʐan⁵⁵	to scratch	kʰ ʐ a n ⁵⁵	?	?	scratch (an itch) v.	khʐan⁵⁵  | 1530.29	Achang (Xiandao) TBL	1	CCVcT	kh ʐ a n ⁵⁵	444				4051	-	919
3810	Achang_Lianghe	0 2	757	to see	mjɑŋ⁵⁵	to see	m j ɑ ŋ ⁵⁵	?	?	see	mjɑŋ⁵⁵  | 1424.20	Achang (Lianghe) JZ-Achang	2	CCVcT	m j ɑ ŋ ⁵⁵	445				4057	-	923
3811	Achang_Longchuan	1 2	757	to see	en³¹mʐaŋ⁵⁵	to see	e n ³¹ + m ʐ a ŋ ⁵⁵	?	?	see v.	en³¹ mʐaŋ⁵⁵  | 1471.28	Achang (Longchuan) TBL	1 2	VcTcCVcT	e n ³¹ ◦ m ʐ a ŋ ⁵⁵	445				4066	-	923
3812	Achang_Longchuan_C	1 2	757	to see	en³¹mʐaŋ⁵⁵	to see	e n ³¹ + m ʐ a ŋ ⁵⁵	?	?	see	en³¹ mʐaŋ⁵⁵  | 289	Achang (Longchuan) JZ-Achang	1 2	VcTcCVcT	e n ³¹ ◦ m ʐ a ŋ ⁵⁵	445				4058	-	923
3813	Achang_Luxi	0 2	757	to see	mjaŋ³¹	to see	m j a ŋ ³¹	?	?	see	mjaŋ³¹  | 1430.31	Achang (Luxi) JZ-Achang	2	CCVcT	m j a ŋ ³¹	445				4059	-	923
3814	Atsi	0 2	757	to see	mjaŋ⁵¹	to see	m j a ŋ ⁵¹	?	?	see v.	mjaŋ⁵¹  | 1471.30	Atsi [Zaiwa] TBL	2	CCVcT	m j a ŋ ⁵¹	445				4068	-	923
3815	Atsi_C	0 2	757	to see	mjaŋ⁵¹	to see	m j a ŋ ⁵¹	?	?	see	mjaŋ⁵¹  | 0324.32	Atsi [Zaiwa] JZ-Zaiwa	2	CCVcT	m j a ŋ ⁵¹	445				4061	-	923
3816	Bola	0 2	757	to see	mjɔ̃⁵⁵	to see	m j ɔ̃ ⁵⁵	?	?	see v.	mjɔ̃⁵⁵  | 1471.32	Bola (Luxi) TBL	2	CCVVT	m j ɔ̃ ∼ ⁵⁵	445				4069	-	923
3817	Bola_B	0 2	757	to see	mjɔ̃⁵⁵	to see	m j ɔ̃ ⁵⁵	?	?	see	mjɔ̃⁵⁵  | 2030	Bola DQ-Bola	2	CCVVT	m j ɔ̃ ∼ ⁵⁵	445				4062	-	923
3818	Burmese_ZMYYC	0 2	757	to see	mraṅ	to see	m r ɑ ŋ ²	1	mraṅ	see	mrɑŋ²  | 529.39	Burmese (Written) ZMYYC	2	CCVc	m r a ṅ	445				4063	-	923
3819	Hpun	0 2	757	to see	myó	to see	m y ó	?	?	see	myó  | 0006.10	Hpun (Northern) EJAH-Hpun	2	CCV	m y ó	445				4064	-	923
3820	Lashi	0 2	757	to see	mjaːŋ³¹	to see	m j aː ŋ ³¹	?	?	see v.	mjaːŋ³¹  | 1471.33	Leqi (Luxi) TBL	2	CCVcT	m j aː ŋ ³¹	445				4072	-	923
3821	Lashi_B	0 2	757	to see	mja:ŋ³¹	to see	m j a: ŋ ³¹	?	?	see v.	mja:ŋ³¹  | 3.4.9	Lashi DQ-Lashi	2	CCVcT	m j aː ŋ ³¹	445				4071	-	923
3822	Maru	0 2	757	to see	mjɔ̃³¹	to see	m j ɔ̃ ³¹	?	?	see v.	mjɔ̃³¹  | 1471.31	Langsu (Luxi) TBL	2	CCVVT	m j ɔ̃ ∼ ³¹	445			tall // to see	4070	-	923
3823	Maru_B	0 2	757	to see	mjɔ̃³¹	to see	m j ɔ̃ ³¹	?	?	see	mjɔ̃³¹  | 529.43	Maru [Langsu] ZMYYC	2	CCVVT	m j ɔ̃ ∼ ³¹	445				4065	-	923
3824	Xiandao	0 2	757	to see	mʐaŋ⁵⁵	to see	m ʐ a ŋ ⁵⁵	?	?	see v.	mʐaŋ⁵⁵  | 1471.29	Achang (Xiandao) TBL	2	CCVcT	m ʐ a ŋ ⁵⁵	445				4067	-	923
3825	Xiandao_B	0 2	757	to see	mʐaŋ⁵⁵	to see	m ʐ a ŋ ⁵⁵	?	?	see	mʐaŋ⁵⁵  | 2030	Achang (Xiandao) DQ-Xiandao	2	CCVcT	m ʐ a ŋ ⁵⁵	445				4060	-	923
3826	Achang_Lianghe	1	758	to sell	oŋ³¹	to sell	o ŋ ³¹	?	?	sell	oŋ³¹  | 846A	Achang (Lianghe) JZ-Achang	1	VcT	o ŋ ³¹	446				4073	-	924
3827	Achang_Longchuan	1	758	to sell	uŋ³¹	to sell	u ŋ ³¹	?	?	sell v.	uŋ³¹  | 1517.28	Achang (Longchuan) TBL	1	VcT	u ŋ ³¹	446				4080	-	924
3828	Achang_Longchuan_B	1	758	to sell	uŋ³¹	to sell	u ŋ ³¹	?	?	sell	uŋ³¹  | 617.41	Achang (Longchuan) ZMYYC	1	VcT	u ŋ ³¹	446				4074	-	924
3829	Achang_Luxi	1	758	to sell	ɔŋ⁵⁵	to sell	ɔ ŋ ⁵⁵	?	?	sell	ɔŋ⁵⁵  | 742.46	Achang (Luxi) JZ-Achang	1	VcT	ɔ ŋ ⁵⁵	446				4075	-	924
3830	Atsi	1	758	to sell	uŋ²¹	to sell	u ŋ ²¹	?	?	sell v.	uŋ²¹  | 1517.30	Atsi [Zaiwa] TBL	1	VcT	u ŋ ²¹	446				4082	-	924
3831	Atsi_B	1	758	to sell	uŋ²¹	to sell	u ŋ ²¹	?	?	sell	uŋ²¹  | 617.42	Atsi [Zaiwa] ZMYYC	1	VcT	u ŋ ²¹	446				4076	-	924
3832	Bola	1	758	to sell	auŋ³⁵	to sell	a u ŋ ³⁵	?	?	sell v.	auŋ³⁵  | 1517.32	Bola (Luxi) TBL	1	VcT	au ŋ ³⁵	446				4083	-	924
3833	Burmese_ZMYYC	1	758	to sell	roṅḥ	to sell	r ɔ ŋ ³	?	ro₂ṅḥ	sell	rɔŋ³  | 617.39	Burmese (Written) ZMYYC	1	CVcT	r o ṅ ḥ	446				4077	-	924
3834	Hpun	1	758	to sell	ʀɔ̀ŋ	to sell	ʀ ɔ̀ ŋ	?	?	sell	ʀɔ̀ŋ  | J.293	Hpun (Northern) EJAH-Hpun	1	CVc	ʀ ɔ̀ ŋ	446				4078	-	924
3835	Lashi	1	758	to sell	ɔːŋ⁵⁵	to sell	ɔː ŋ ⁵⁵	?	?	sell v.	ɔːŋ⁵⁵  | 1517.33	Leqi (Luxi) TBL	1	VcT	ɔː ŋ ⁵⁵	446				4085	-	924
3836	Maru	1	758	to sell	auŋ³⁵	to sell	a u ŋ ³⁵	?	?	sell v.	auŋ³⁵  | 1517.31	Langsu (Luxi) TBL	1	VcT	au ŋ ³⁵	446				4084	-	924
3837	Maru_B	1	758	to sell	auŋ³⁵	to sell	a u ŋ ³⁵	?	?	sell	auŋ³⁵  | 617.43	Maru [Langsu] ZMYYC	1	VcT	au ŋ ³⁵	446				4079	-	924
3838	Xiandao	1	758	to sell	uŋ³¹	to sell	u ŋ ³¹	?	?	sell v.	uŋ³¹  | 1517.29	Achang (Xiandao) TBL	1	VcT	u ŋ ³¹	446				4081	-	924
3839	Achang_Lianghe	2	760	to sew	ʂok³¹	to sew	ʂ o k ³¹	?	?	sew	ʂok³¹  | 0163.05	Achang (Lianghe) JZ-Achang	2	CVcT	ʂ o k ³¹	447				4086	-	927
3840	Achang_Longchuan	1	759	to sew	xʐop⁵⁵	to sew	x ʐ o p ⁵⁵	?	?	sew (up) v.	xʐop⁵⁵  | 1324.28	Achang (Longchuan) TBL	1	CCVcT	x ʐ o p ⁵⁵	447				4090	-	925
3841	Achang_Luxi	1	759	to sew	tshɔp⁵⁵	to sew	tsʰ ɔ p ⁵⁵	?	?	sew	tshɔp⁵⁵  | 0420.33	Achang (Luxi) JZ-Achang	1	CVcT	tsh ɔ p ⁵⁵	447				4087	-	925
3842	Atsi	1	759	to sew	khjup⁵⁵	to sew	kʰ j u p ⁵⁵	?	?	sew (up) v.	khjup⁵⁵  | 1324.30	Atsi [Zaiwa] TBL	1	CCVcT	kh j u p ⁵⁵	447				4092	-	925
3843	Bola	1	759	to sew	khjap⁵⁵	to sew	kʰ j a p ⁵⁵	?	?	sew (up) v.	khjap⁵⁵  | 1324.32	Bola (Luxi) TBL	1	CCVcT	kh j a p ⁵⁵	447				4093	-	925
3844	Hpun	1	759	to sew	xʀàʔ	to sew	x ʀ à ʔ	?	?	sew	xʀàʔ  | 3.5.9	Hpun (Northern) EJAH-Hpun	1	CCVc	x ʀ à ʔ	447				4088	-	925
3845	Lashi	1	759	to sew	khjuːp⁵⁵	to sew	kʰ j uː p ⁵⁵	?	?	sew (up) v.	khjuːp⁵⁵  | 1324.33	Leqi (Luxi) TBL	1	CCVcT	kh j uː p ⁵⁵	447				4095	-	925
3846	Maru	1	759	to sew	khjap⁵⁵	to sew	kʰ j a p ⁵⁵	?	?	sew (up) v.	khjap⁵⁵  | 1324.31	Langsu (Luxi) TBL	1	CCVcT	kh j a p ⁵⁵	447				4094	-	925
3847	Maru_D	1	759	to sew	khyáp	to sew	kʰ y á p	?	?	sew	khyáp  | 271	Maru [Langsu] JO-PB	1	CCVc	kh y á p	447				4089	-	925
3848	Xiandao	1	759	to sew	chup⁵⁵	to sew	c h u p ⁵⁵	?	?	sew (up) v.	chup⁵⁵  | 1324.29	Achang (Xiandao) TBL	1	CVcT	ch u p ⁵⁵	447				4091	-	925
3849	Achang_Lianghe	1 0	761	to shit	khɯ³¹	to shit	kʰ ɯ ³¹	?	?	shit	khɯ³¹  | 0862.40	Achang (Lianghe) JZ-Achang	1	CVT	kh ɯ ³¹	448				4098	-	928
3850	Achang_Longchuan_C	1 0	761	to shit	tɕhi³¹	to shit	tɕʰ i ³¹	?	?	shit	tɕhi³¹  | 0797.41	Achang (Longchuan) JZ-Achang	1	CVT	tɕh i ³¹	448				4099	-	928
3851	Achang_Luxi	25	762	to shit	khɯ⁵⁵	to shit	kʰ ɯ ⁵⁵	?	?	shit	khɯ⁵⁵  | 1409.45	Achang (Luxi) JZ-Achang	25	CVT	kh ɯ ⁵⁵	448				4100	-	929
3852	Atsi_C	1 0	761	to shit	khji²¹	to shit	kʰ j i ²¹	?	?	shit	khji²¹  | 0153.30	Atsi [Zaiwa] JZ-Zaiwa	1	CCVT	kh j i ²¹	448				4101	-	928
3853	Achang_Lianghe	1	763	to shoot	pɯk⁵⁵	to shoot	p ɯ k ⁵⁵	?	?	shoot	pɯk⁵⁵  | 760.37	Achang (Lianghe) JZ-Achang	1	CVcT	p ɯ k ⁵⁵	449	hundred // shoot		hundred // to shoot	4109	-	930
3854	Achang_Longchuan	1	763	to shoot	pək⁵⁵	to shoot	p ə k ⁵⁵	?	?	shoot (an arrow) v.	pək⁵⁵  | 1611.28	Achang (Longchuan) TBL	1	CVcT	p ə k ⁵⁵	449				4115	-	930
3855	Achang_Longchuan_B	1	763	to shoot	pək⁵⁵	to shoot	p ə k ⁵⁵	?	?	shoot	pək⁵⁵  | 688.41	Achang (Longchuan) ZMYYC	1	CVcT	p ə k ⁵⁵	449				4110	-	930
3856	Achang_Luxi	1	763	to shoot	pək³¹	to shoot	p ə k ³¹	?	?	shoot	pək³¹  | K.59	Achang (Luxi) JZ-Achang	1	CVcT	p ə k ³¹	449				4111	-	930
3857	Atsi	1	763	to shoot	pik²¹	to shoot	p i k ²¹	?	?	shoot (an arrow) v.	pik²¹  | 1611.30	Atsi [Zaiwa] TBL	1	CVcT	p i k ²¹	449				4117	-	930
3858	Atsi_B	1	763	to shoot	pik²¹	to shoot	p i k ²¹	?	?	shoot	pik²¹  | 688.42	Atsi [Zaiwa] ZMYYC	1	CVcT	p i k ²¹	449				4112	-	930
3859	Bola	1	763	to shoot	pak³¹	to shoot	p a k ³¹	?	?	shoot (an arrow) v.	pak³¹  | 1611.32	Bola (Luxi) TBL	1	CVcT	p a k ³¹	449				4118	-	930
3860	Burmese_ZMYYC	1	763	to shoot	pac	to shoot	p ɑ s	?	pac	shoot	pɑs  | 688.39	Burmese (Written) ZMYYC	1	CVc	p a c	449				4113	-	930
3861	Hpun	5	767	to shoot	pə̀ɪʔ	to shoot	p ə̀ ɪ ʔ	?	?	shoot (with bow or gun)	pə̀ɪʔ  | 245	Hpun (Northern) EJAH-Hpun	5	CVc	p ə̀ɪ ʔ	449				4121	-	934
3862	Hpun	6	768	to shoot	vwí	to shoot	v w í	?	?	shoot at	vwí  | 1517.38	Hpun (Northern) EJAH-Hpun	6	CCV	v w í	449				4122	-	935
3863	Lashi	1	763	to shoot	pəːk³¹	to shoot	p əː k ³¹	?	?	shoot (an arrow) v.	pəːk³¹  | 1611.33	Leqi (Luxi) TBL	1	CVcT	p əː k ³¹	449				4120	-	930
3864	Maru	1	763	to shoot	pak³¹	to shoot	p a k ³¹	?	?	shoot (an arrow) v.	pak³¹  | 1611.31	Langsu (Luxi) TBL	1	CVcT	p a k ³¹	449				4119	-	930
3865	Maru_B	1	763	to shoot	pak³¹	to shoot	p a k ³¹	?	?	shoot	pak³¹  | 688.43	Maru [Langsu] ZMYYC	1	CVcT	p a k ³¹	449				4114	-	930
3866	Xiandao	1	763	to shoot	pɤk⁵⁵	to shoot	p ɤ k ⁵⁵	?	?	shoot (an arrow) v.	pɤk⁵⁵  | 1611.29	Achang (Xiandao) TBL	1	CVcT	p ɤ k ⁵⁵	449				4116	-	930
3867	Achang_Lianghe	1 2 0 0	770	to sing	ko⁵⁵khɛ⁵⁵	to sing	k o ⁵⁵ + kʰ ɛ ⁵⁵	?	?	sing	ko⁵⁵ khɛ⁵⁵  | 1355.14	Achang (Lianghe) JZ-Achang	1 2	CVTCVT	k o ⁵⁵ ◦ kh ɛ ⁵⁵	450				4129	-	938
3868	Achang_Longchuan	0 2 3 0	770	to sing	siaŋ³⁵ɕiaŋ⁵⁵	to sing	s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵	?	?	sing	siaŋ³⁵ ɕiaŋ⁵⁵  | 1184.28	Achang (Longchuan) TBL	2 3	CVcTCVcT	s ia ŋ ³⁵ ◦ ɕ ia ŋ ⁵⁵	450				4130	-	938
3869	Achang_Longchuan_B	0 2 0 4	770	to sing	siaŋ³⁵nai³⁵	to sing	s i a ŋ ³⁵ + n a i ³⁵	?	?	sing	siaŋ³⁵ nai³⁵  | 683.41	Achang (Longchuan) ZMYYC	2 4	CVcTCVT	s ia ŋ ³⁵ ◦ n ai ³⁵	450				4131	-	938
3870	Achang_Luxi	1 2 0 0	770	to sing	kɔ⁵⁵khɔi³⁵	to sing	k ɔ ⁵⁵ + kʰ ɔ i ³⁵	?	?	sing	kɔ⁵⁵ khɔi³⁵  | index	Achang (Luxi) JZ-Achang	1 2	CVTCVT	k ɔ ⁵⁵ ◦ kh ɔi ³⁵	450				4132	-	938
3871	Atsi	5	771	to sing	tho⁵¹	to sing	tʰ o ⁵¹	?	?	sing	tho⁵¹  | 1184.30	Atsi [Zaiwa] TBL	5	CVT	th o ⁵¹	450				4134	-	939
3872	Bola	5	771	to sing	thɔ⁵⁵	to sing	tʰ ɔ ⁵⁵	?	?	sing	thɔ⁵⁵  | 1184.32	Bola (Luxi) TBL	5	CVT	th ɔ ⁵⁵	450				4135	-	939
3873	Burmese_ZMYYC	6	772	to sing	chui	to sing	h s o ²	?	chuiw	sing	hso²  | 683.39	Burmese (Written) ZMYYC	6	CV	ch ui	450				4136	-	940
3874	Lashi	8	773	to sing	khuːn⁵⁵	to sing	kʰ uː n ⁵⁵	?	?	sing	khuːn⁵⁵  | 1184.33	Leqi (Luxi) TBL	8	CVcT	kh uː n ⁵⁵	450				4138	-	941
3875	Maru	7	774	to sing	thu³¹	to sing	tʰ u ³¹	?	?	sing	thu³¹  | 1184.31	Langsu (Luxi) TBL	7	CVT	th u ³¹	450				4137	-	942
3876	Xiandao	0 2 3 0	770	to sing	çaŋ⁵⁵çaŋ³⁵	to sing	c ̧ a ŋ ⁵⁵ + c ̧ a ŋ ³⁵	?	?	sing	çaŋ⁵⁵ çaŋ³⁵  | 1184.29	Achang (Xiandao) TBL	2 3	CVcTCVcT	ç a ŋ ⁵⁵ ◦ ç a ŋ ³⁵	450				4133	-	938
3877	Achang_Lianghe	1	776	to sit	nɑi⁵⁵	to sit	n ɑ i ⁵⁵	?	?	sit	nɑi⁵⁵  | 747	Achang (Lianghe) JZ-Achang	1	CVT	n ɑi ⁵⁵	451	dwell / live // sit		to reside // to sit	4139	-	945
3878	Achang_Longchuan_B	1	776	to sit	ni⁵⁵	to sit	n i ⁵⁵	?	?	sit	ni⁵⁵  | 574.41	Achang (Longchuan) ZMYYC	1	CVT	n i ⁵⁵	451				4140	-	945
3879	Achang_Luxi	3	777	to sit	ɔp⁵⁵	to sit	ɔ p ⁵⁵	?	?	sit	ɔp⁵⁵  | 126	Achang (Luxi) JZ-Achang	3	VcT	ɔ p ⁵⁵	451	cut // sit		to cut // to sit	4141	-	948
3880	Atsi_B	2	775	to sit	tsuŋ⁵¹	to sit	ts u ŋ ⁵¹	?	?	sit	tsuŋ⁵¹  | 574.42	Atsi [Zaiwa] ZMYYC	2	CVcT	ts u ŋ ⁵¹	451				4142	-	943
3881	Burmese_ZMYYC	4	778	to sit	thoṅ	to sit	h t o ŋ ²	?	tho₂ṅ	sit	htoŋ²  | 574.39	Burmese (Written) ZMYYC	4	CVc	th o ṅ	451				4143	-	949
3882	Maru_B	2	775	to sit	tsauŋ³¹	to sit	ts a u ŋ ³¹	?	?	sit	tsauŋ³¹  | 574.43	Maru [Langsu] ZMYYC	2	CVcT	ts au ŋ ³¹	451				4144	-	943
3883	Achang_Longchuan	1	776	to sit down	ni⁵⁵	to sit	n i ⁵⁵	?	?	sit down v.	ni⁵⁵  | 1819.28	Achang (Longchuan) TBL	1	CVT	n i ⁵⁵	452				4145	-	946
3884	Atsi	2	775	to sit down	tsuŋ⁵¹	to sit	ts u ŋ ⁵¹	?	?	sit down v.	tsuŋ⁵¹  | 1819.30	Atsi [Zaiwa] TBL	2	CVcT	ts u ŋ ⁵¹	452				4147	-	944
3885	Bola	2	775	to sit down	tsauŋ⁵⁵	to sit	ts a u ŋ ⁵⁵	?	?	sit down v.	tsauŋ⁵⁵  | 1819.32	Bola (Luxi) TBL	2	CVcT	ts au ŋ ⁵⁵	452				4148	-	944
3886	Lashi	2	775	to sit down	tsɔ̱ːŋ³³	to sit	ts ɔ̱ː ŋ ³³	?	?	sit down v.	tsɔ̱ːŋ³³  | 1819.33	Leqi (Luxi) TBL	2	CVcT	ts ɔ̱ː ŋ ³³	452				4150	-	944
3887	Maru	2	775	to sit down	tsauŋ³¹	to sit	ts a u ŋ ³¹	?	?	sit down v.	tsauŋ³¹  | 1819.31	Langsu (Luxi) TBL	2	CVcT	ts au ŋ ³¹	452				4149	-	944
3888	Xiandao	1	776	to sit down	nai⁵⁵	to sit	n a i ⁵⁵	?	?	sit down v.	nai⁵⁵  | 1819.29	Achang (Xiandao) TBL	1	CVT	n ai ⁵⁵	452			to reside // to sit down	4146	-	946
3889	Achang_Lianghe	3	781	to sleep	ʑik³¹	to sleep	ʑ i k ³¹	?	?	sleep	ʑik³¹  | 0296.37	Achang (Lianghe) JZ-Achang	3	CVcT	ʑ i k ³¹	453				4155	-	953
3890	Achang_Longchuan	1	780	to sleep	e³¹	to sleep	e ³¹	?	?	sleep v.	e³¹  | 1646.28	Achang (Longchuan) TBL	1	VT	e ³¹	453				4167	-	952
3891	Achang_Longchuan_C	4	782	to sleep	e³¹	to sleep	e ³¹	?	?	sleep	e³¹  | 1020.50	Achang (Longchuan) JZ-Achang	4	VT	e ³¹	453				4156	-	954
3892	Achang_Luxi	3	781	to sleep	ʑit⁵⁵	to sleep	ʑ i t ⁵⁵	?	?	sleep	ʑit⁵⁵  | 1341.28	Achang (Luxi) JZ-Achang	3	CVcT	ʑ i t ⁵⁵	453				4157	-	953
3893	Atsi	1	780	to sleep	ju̱p⁵⁵	to sleep	j u̱ p ⁵⁵	?	?	sleep v.	ju̱p⁵⁵  | 1646.30	Atsi [Zaiwa] TBL	1	CVcT	j u̱ p ⁵⁵	453				4169	-	952
3894	Atsi_C	1	780	to sleep	ju̱p⁵⁵	to sleep	j u̱ p ⁵⁵	?	?	sleep	ju̱p⁵⁵  | 1647.30	Atsi [Zaiwa] JZ-Zaiwa	1	CVcT	j u̱ p ⁵⁵	453				4159	-	952
3895	Bola	1	780	to sleep	ja̱p⁵⁵	to sleep	j a̱ p ⁵⁵	?	?	sleep v.	ja̱p⁵⁵  | 1646.32	Bola (Luxi) TBL	1	CVcT	j a̱ p ⁵⁵	453				4170	-	952
3896	Bola_B	1	780	to sleep	ja̱p⁵⁵	to sleep	j a̱ p ⁵⁵	?	?	sleep	ja̱p⁵⁵  | 2259	Bola DQ-Bola	1	CVcT	j a̱ p ⁵⁵	453				4160	-	952
3897	Burmese_ZMYYC	1	780	to sleep	ip	to sleep	i p	?	ip	sleep	ip  | 582.39	Burmese (Written) ZMYYC	1	Vc	i p	453				4161	-	952
3898	Hpun	1	780	to sleep	aìʔ	to sleep	a ì ʔ	?	?	sleep	aìʔ  | 42	Hpun (Northern) EJAH-Hpun	1	Vc	aì ʔ	453	small adj // sleep		small // to sleep	4162	-	952
3899	Lashi	1	780	to sleep	ju̱ːp⁵⁵	to sleep	j u̱ː p ⁵⁵	?	?	sleep v.	ju̱ːp⁵⁵  | 1646.33	Leqi (Luxi) TBL	1	CVcT	j u̱ː p ⁵⁵	453				4172	-	952
3900	Lashi_B	1	780	to sleep	ju̱:p⁵⁵	to sleep	j u̱: p ⁵⁵	?	?	sleep / be asleep	ju̱:p⁵⁵  | 1.16	Lashi DQ-Lashi	1	CVcT	j u̱ː p ⁵⁵	453				4165	-	952
3901	Maru	1	780	to sleep	jap³¹	to sleep	j a p ³¹	?	?	sleep v.	jap³¹  | 1646.31	Langsu (Luxi) TBL	1	CVcT	j a p ³¹	453				4171	-	952
3902	Maru_B	1	780	to sleep	jap³¹	to sleep	j a p ³¹	?	?	sleep	jap³¹  | 582.43	Maru [Langsu] ZMYYC	1	CVcT	j a p ³¹	453				4163	-	952
3903	Maru_C	1	780	to sleep	jap³¹	to sleep	j a p ³¹	?	?	sleep / be asleep	jap³¹  | 1.16	Maru [Langsu] DQ-Langsu	1	CVcT	j a p ³¹	453				4166	-	952
3904	Xiandao	1	780	to sleep	it⁵⁵	to sleep	i t ⁵⁵	?	?	sleep v.	it⁵⁵  | 1646.29	Achang (Xiandao) TBL	1	VcT	i t ⁵⁵	453				4168	-	952
3905	Xiandao_B	1	780	to sleep	it⁵⁵	to sleep	i t ⁵⁵	?	?	sleep	it⁵⁵  | 2259	Achang (Xiandao) DQ-Xiandao	1	VcT	i t ⁵⁵	453				4158	-	952
3906	Achang_Lianghe	1	784	to smell	naŋ³¹	to smell (intransitive)	n a ŋ ³¹	?	?	smell v	naŋ³¹  | 1126.28	Achang (Lianghe) JZ-Achang	1	CVcT	n a ŋ ³¹	454				4173	-	956
3907	Achang_Longchuan_C	1	784	to smell	nam³¹	to smell (intransitive)	n a m ³¹	?	?	smell v	nam³¹  | 2346	Achang (Longchuan) JZ-Achang	1	CVcT	n a m ³¹	454				4174	-	956
3908	Achang_Luxi	1	784	to smell	nam⁵¹	to smell (intransitive)	n a m ⁵¹	?	?	smell v	nam⁵¹  | 548.42	Achang (Luxi) JZ-Achang	1	CVcT	n a m ⁵¹	454				4175	-	956
3909	Atsi_C	1	784	to smell	nam⁵¹	to smell (intransitive)	n a m ⁵¹	?	?	smell v	nam⁵¹  | 548.42	Atsi [Zaiwa] JZ-Zaiwa	1	CVcT	n a m ⁵¹	454				4178	-	956
