# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
2768	Nanchang	second	178	第二	tʰi²¹ɵ²¹	753
2769	Chengdu	second	178	第二	ti¹³ər¹³	753
2770	Taiyuan	second	178	第二	ti⁴⁵ər⁴⁵	753
2771	Shexian	second	178	第二	tʰi²²ɛ²²	753
2772	Beijing	second	178	第二	ti⁵¹ər⁵¹	753
2773	Kunming	second	178	第二	ti²¹²ə²¹²	753
2774	Shanghai	second	178	第二	di¹³ȵi¹³	753
# 
2775	Meixian	two pairs	180	两两	ljoŋ³¹ljoŋ⁴⁴	287
2776	Changsha	two pairs	180	二两	ə¹¹ljan⁴¹	287
2777	Guixian	two pairs	180	二两	ɚ²¹³ljaŋ⁴²	287
2778	Xiamen	two pairs	180	两里	nŋ̍²²nŋ̍²²	426
2779	Hefei	two pairs	180	二两	a⁵³ljɑ̃²⁴	287
2780	Jinan	two pairs	180	二两	ər²¹ljaŋ	287
2781	Hangzhou	two pairs	180	二两	əl⁴⁴⁵ljɑŋ⁵³	287
2782	Guangzhou	two pairs	180	二两	ji²²lœŋ³⁵	287
2783	Nanchang	two pairs	180	二两	ɵ²¹ljɔŋ²¹³	287
2784	Chengdu	two pairs	180	二两	ər¹³njaŋ⁵³	287
2785	Taiyuan	two pairs	180	二两	ər⁴⁵ljɒ̃⁵³	287
2786	Shexian	two pairs	180	二两	ɛ²²lja³⁵	287
2787	Beijing	two pairs	180	二两	ər⁵¹ljɑŋ²¹⁴	287
2788	Kunming	two pairs	180	二两	ə²¹²ljᴀ̃⁵³	287
2789	Shanghai	two pairs	180	二两	ȵi¹³ljã¹³	287
